scenario_id,current_cmd,next_cmd,bank_relation,burst_length,requested_gap_nck,ws_operand,data_rate_mbps,MR1.OP[4:0],MR1.OP[5],MR1.OP[6],MR11.OP[4],MR23.OP[0],MR23.OP[2],result_state,min_nck,max_nck,rule_id,warning_count,RL,WL,tWTR_S,tWTR_L,tRTW,RD sync-off deadline,WR sync-off deadline
ui_query,WFF,RDC,different_bank_different_bg,BL48,24,1,1600.0,00001,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,9,6,6,6,16,,
ui_query,WFF,RDC,different_bank_different_bg,BL48,24,1,2133.0,00010,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,12,8,6,7,18,,
ui_query,WFF,RDC,different_bank_different_bg,BL48,24,1,2750.0,00011,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,15,8,6,9,22,,
ui_query,WFF,RDC,different_bank_different_bg,BL48,24,1,3200.0,00100,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,17,10,6,10,22,,
ui_query,WFF,RDC,different_bank_different_bg,BL48,24,1,3750.0,00101,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,20,12,6,12,22,,
ui_query,WFF,RDC,different_bank_different_bg,BL48,24,1,4267.0,00110,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,23,12,7,13,26,,
ui_query,WFF,RDC,different_bank_different_bg,BL48,24,1,4800.0,00111,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,26,14,8,15,26,,
ui_query,WFF,RDC,different_bank_different_bg,BL48,24,1,5500.0,01000,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,30,16,9,17,30,,
ui_query,WFF,RDC,different_bank_different_bg,BL48,24,1,6400.0,01001,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,34,18,10,20,32,,
ui_query,WFF,RDC,different_bank_different_bg,BL48,24,1,7500.0,01010,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,40,20,12,23,42,,
ui_query,WFF,RDC,different_bank_different_bg,BL48,24,1,8533.0,01011,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,46,22,14,26,46,,
ui_query,WFF,RDC,different_bank_different_bg,BL48,24,1,9600.0,01100,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,52,24,15,29,50,,
ui_query,WFF,RDC,different_bank_different_bg,BL48,24,1,10667.0,01101,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,56,26,17,33,54,,
ui_query,WFF,RDC,different_bank_same_bg,BL24,24,0,1067.0,00000,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,7,4,6,6,10,,
ui_query,WFF,RDC,different_bank_same_bg,BL24,24,0,1600.0,00001,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,9,6,6,6,10,,
ui_query,WFF,RDC,different_bank_same_bg,BL24,24,0,2133.0,00010,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,12,8,6,7,12,,
ui_query,WFF,RDC,different_bank_same_bg,BL24,24,0,2750.0,00011,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,15,8,6,9,16,,
ui_query,WFF,RDC,different_bank_same_bg,BL24,24,0,3200.0,00100,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,17,10,6,10,16,,
ui_query,WFF,RDC,different_bank_same_bg,BL24,24,0,3750.0,00101,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,20,12,6,12,16,,
ui_query,WFF,RDC,different_bank_same_bg,BL24,24,0,4267.0,00110,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,23,12,7,13,20,,
ui_query,WFF,RDC,different_bank_same_bg,BL24,24,0,4800.0,00111,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,26,14,8,15,20,,
ui_query,WFF,RDC,different_bank_same_bg,BL24,24,0,5500.0,01000,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,30,16,9,17,24,,
ui_query,WFF,RDC,different_bank_same_bg,BL24,24,0,6400.0,01001,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,34,18,10,20,26,,
ui_query,WFF,RDC,different_bank_same_bg,BL24,24,0,7500.0,01010,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,40,20,12,23,36,,
ui_query,WFF,RDC,different_bank_same_bg,BL24,24,0,8533.0,01011,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,46,22,14,26,40,,
ui_query,WFF,RDC,different_bank_same_bg,BL24,24,0,9600.0,01100,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,52,24,15,29,44,,
ui_query,WFF,RDC,different_bank_same_bg,BL24,24,0,10667.0,01101,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,56,26,17,33,48,,
ui_query,WFF,RDC,different_bank_same_bg,BL24,24,1,1067.0,00000,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,7,4,6,6,10,,
ui_query,WFF,RDC,different_bank_same_bg,BL24,24,1,1600.0,00001,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,9,6,6,6,10,,
ui_query,WFF,RDC,different_bank_same_bg,BL24,24,1,2133.0,00010,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,12,8,6,7,12,,
ui_query,WFF,RDC,different_bank_same_bg,BL24,24,1,2750.0,00011,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,15,8,6,9,16,,
ui_query,WFF,RDC,different_bank_same_bg,BL24,24,1,3200.0,00100,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,17,10,6,10,16,,
ui_query,WFF,RDC,different_bank_same_bg,BL24,24,1,3750.0,00101,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,20,12,6,12,16,,
ui_query,WFF,RDC,different_bank_same_bg,BL24,24,1,4267.0,00110,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,23,12,7,13,20,,
ui_query,WFF,RDC,different_bank_same_bg,BL24,24,1,4800.0,00111,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,26,14,8,15,20,,
ui_query,WFF,RDC,different_bank_same_bg,BL24,24,1,5500.0,01000,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,30,16,9,17,24,,
ui_query,WFF,RDC,different_bank_same_bg,BL24,24,1,6400.0,01001,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,34,18,10,20,26,,
ui_query,WFF,RDC,different_bank_same_bg,BL24,24,1,7500.0,01010,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,40,20,12,23,36,,
ui_query,WFF,RDC,different_bank_same_bg,BL24,24,1,8533.0,01011,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,46,22,14,26,40,,
ui_query,WFF,RDC,different_bank_same_bg,BL24,24,1,9600.0,01100,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,52,24,15,29,44,,
ui_query,WFF,RDC,different_bank_same_bg,BL24,24,1,10667.0,01101,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,56,26,17,33,48,,
ui_query,WFF,RDC,different_bank_same_bg,BL48,24,0,1067.0,00000,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,7,4,6,6,16,,
ui_query,WFF,RDC,different_bank_same_bg,BL48,24,0,1600.0,00001,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,9,6,6,6,16,,
ui_query,WFF,RDC,different_bank_same_bg,BL48,24,0,2133.0,00010,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,12,8,6,7,18,,
ui_query,WFF,RDC,different_bank_same_bg,BL48,24,0,2750.0,00011,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,15,8,6,9,22,,
ui_query,WFF,RDC,different_bank_same_bg,BL48,24,0,3200.0,00100,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,17,10,6,10,22,,
ui_query,WFF,RDC,different_bank_same_bg,BL48,24,0,3750.0,00101,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,20,12,6,12,22,,
ui_query,WFF,RDC,different_bank_same_bg,BL48,24,0,4267.0,00110,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,23,12,7,13,26,,
ui_query,WFF,RDC,different_bank_same_bg,BL48,24,0,4800.0,00111,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,26,14,8,15,26,,
ui_query,WFF,RDC,different_bank_same_bg,BL48,24,0,5500.0,01000,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,30,16,9,17,30,,
ui_query,WFF,RDC,different_bank_same_bg,BL48,24,0,6400.0,01001,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,34,18,10,20,32,,
ui_query,WFF,RDC,different_bank_same_bg,BL48,24,0,7500.0,01010,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,40,20,12,23,48,,
ui_query,WFF,RDC,different_bank_same_bg,BL48,24,0,8533.0,01011,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,46,22,14,26,52,,
ui_query,WFF,RDC,different_bank_same_bg,BL48,24,0,9600.0,01100,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,52,24,15,29,56,,
ui_query,WFF,RDC,different_bank_same_bg,BL48,24,0,10667.0,01101,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,56,26,17,33,60,,
ui_query,WFF,RDC,different_bank_same_bg,BL48,24,1,1067.0,00000,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,7,4,6,6,16,,
ui_query,WFF,RDC,different_bank_same_bg,BL48,24,1,1600.0,00001,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,9,6,6,6,16,,
ui_query,WFF,RDC,different_bank_same_bg,BL48,24,1,2133.0,00010,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,12,8,6,7,18,,
ui_query,WFF,RDC,different_bank_same_bg,BL48,24,1,2750.0,00011,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,15,8,6,9,22,,
ui_query,WFF,RDC,different_bank_same_bg,BL48,24,1,3200.0,00100,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,17,10,6,10,22,,
ui_query,WFF,RDC,different_bank_same_bg,BL48,24,1,3750.0,00101,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,20,12,6,12,22,,
ui_query,WFF,RDC,different_bank_same_bg,BL48,24,1,4267.0,00110,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,23,12,7,13,26,,
ui_query,WFF,RDC,different_bank_same_bg,BL48,24,1,4800.0,00111,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,26,14,8,15,26,,
ui_query,WFF,RDC,different_bank_same_bg,BL48,24,1,5500.0,01000,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,30,16,9,17,30,,
ui_query,WFF,RDC,different_bank_same_bg,BL48,24,1,6400.0,01001,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,34,18,10,20,32,,
ui_query,WFF,RDC,different_bank_same_bg,BL48,24,1,7500.0,01010,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,40,20,12,23,48,,
ui_query,WFF,RDC,different_bank_same_bg,BL48,24,1,8533.0,01011,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,46,22,14,26,52,,
ui_query,WFF,RDC,different_bank_same_bg,BL48,24,1,9600.0,01100,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,52,24,15,29,56,,
ui_query,WFF,RDC,different_bank_same_bg,BL48,24,1,10667.0,01101,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,56,26,17,33,60,,
ui_query,WFF,RDC,same_bank_same_bg,BL24,24,0,1067.0,00000,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,7,4,6,6,10,,
ui_query,WFF,RDC,same_bank_same_bg,BL24,24,0,1600.0,00001,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,9,6,6,6,10,,
ui_query,WFF,RDC,same_bank_same_bg,BL24,24,0,2133.0,00010,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,12,8,6,7,12,,
ui_query,WFF,RDC,same_bank_same_bg,BL24,24,0,2750.0,00011,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,15,8,6,9,16,,
ui_query,WFF,RDC,same_bank_same_bg,BL24,24,0,3200.0,00100,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,17,10,6,10,16,,
ui_query,WFF,RDC,same_bank_same_bg,BL24,24,0,3750.0,00101,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,20,12,6,12,16,,
ui_query,WFF,RDC,same_bank_same_bg,BL24,24,0,4267.0,00110,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,23,12,7,13,20,,
ui_query,WFF,RDC,same_bank_same_bg,BL24,24,0,4800.0,00111,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,26,14,8,15,20,,
ui_query,WFF,RDC,same_bank_same_bg,BL24,24,0,5500.0,01000,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,30,16,9,17,24,,
ui_query,WFF,RDC,same_bank_same_bg,BL24,24,0,6400.0,01001,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,34,18,10,20,26,,
ui_query,WFF,RDC,same_bank_same_bg,BL24,24,0,7500.0,01010,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,40,20,12,23,36,,
ui_query,WFF,RDC,same_bank_same_bg,BL24,24,0,8533.0,01011,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,46,22,14,26,40,,
ui_query,WFF,RDC,same_bank_same_bg,BL24,24,0,9600.0,01100,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,52,24,15,29,44,,
ui_query,WFF,RDC,same_bank_same_bg,BL24,24,0,10667.0,01101,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,56,26,17,33,48,,
ui_query,WFF,RDC,same_bank_same_bg,BL24,24,1,1067.0,00000,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,7,4,6,6,10,,
ui_query,WFF,RDC,same_bank_same_bg,BL24,24,1,1600.0,00001,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,9,6,6,6,10,,
ui_query,WFF,RDC,same_bank_same_bg,BL24,24,1,2133.0,00010,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,12,8,6,7,12,,
ui_query,WFF,RDC,same_bank_same_bg,BL24,24,1,2750.0,00011,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,15,8,6,9,16,,
ui_query,WFF,RDC,same_bank_same_bg,BL24,24,1,3200.0,00100,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,17,10,6,10,16,,
ui_query,WFF,RDC,same_bank_same_bg,BL24,24,1,3750.0,00101,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,20,12,6,12,16,,
ui_query,WFF,RDC,same_bank_same_bg,BL24,24,1,4267.0,00110,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,23,12,7,13,20,,
ui_query,WFF,RDC,same_bank_same_bg,BL24,24,1,4800.0,00111,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,26,14,8,15,20,,
ui_query,WFF,RDC,same_bank_same_bg,BL24,24,1,5500.0,01000,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,30,16,9,17,24,,
ui_query,WFF,RDC,same_bank_same_bg,BL24,24,1,6400.0,01001,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,34,18,10,20,26,,
ui_query,WFF,RDC,same_bank_same_bg,BL24,24,1,7500.0,01010,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,40,20,12,23,36,,
ui_query,WFF,RDC,same_bank_same_bg,BL24,24,1,8533.0,01011,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,46,22,14,26,40,,
ui_query,WFF,RDC,same_bank_same_bg,BL24,24,1,9600.0,01100,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,52,24,15,29,44,,
ui_query,WFF,RDC,same_bank_same_bg,BL24,24,1,10667.0,01101,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,56,26,17,33,48,,
ui_query,WFF,RDC,same_bank_same_bg,BL48,24,0,1067.0,00000,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,7,4,6,6,16,,
ui_query,WFF,RDC,same_bank_same_bg,BL48,24,0,1600.0,00001,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,9,6,6,6,16,,
ui_query,WFF,RDC,same_bank_same_bg,BL48,24,0,2133.0,00010,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,12,8,6,7,18,,
ui_query,WFF,RDC,same_bank_same_bg,BL48,24,0,2750.0,00011,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,15,8,6,9,22,,
ui_query,WFF,RDC,same_bank_same_bg,BL48,24,0,3200.0,00100,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,17,10,6,10,22,,
ui_query,WFF,RDC,same_bank_same_bg,BL48,24,0,3750.0,00101,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,20,12,6,12,22,,
ui_query,WFF,RDC,same_bank_same_bg,BL48,24,0,4267.0,00110,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,23,12,7,13,26,,
ui_query,WFF,RDC,same_bank_same_bg,BL48,24,0,4800.0,00111,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,26,14,8,15,26,,
ui_query,WFF,RDC,same_bank_same_bg,BL48,24,0,5500.0,01000,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,30,16,9,17,30,,
ui_query,WFF,RDC,same_bank_same_bg,BL48,24,0,6400.0,01001,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,34,18,10,20,32,,
ui_query,WFF,RDC,same_bank_same_bg,BL48,24,0,7500.0,01010,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,40,20,12,23,48,,
ui_query,WFF,RDC,same_bank_same_bg,BL48,24,0,8533.0,01011,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,46,22,14,26,52,,
ui_query,WFF,RDC,same_bank_same_bg,BL48,24,0,9600.0,01100,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,52,24,15,29,56,,
ui_query,WFF,RDC,same_bank_same_bg,BL48,24,0,10667.0,01101,0,0,0,0,0,not_allowed_without_new_sync,,,T264_WFF_TO_RDC,0,56,26,17,33,60,,
ui_query,WFF,RDC,same_bank_same_bg,BL48,24,1,1067.0,00000,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,7,4,6,6,16,,
ui_query,WFF,RDC,same_bank_same_bg,BL48,24,1,1600.0,00001,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,9,6,6,6,16,,
ui_query,WFF,RDC,same_bank_same_bg,BL48,24,1,2133.0,00010,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,12,8,6,7,18,,
ui_query,WFF,RDC,same_bank_same_bg,BL48,24,1,2750.0,00011,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,15,8,6,9,22,,
ui_query,WFF,RDC,same_bank_same_bg,BL48,24,1,3200.0,00100,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,17,10,6,10,22,,
ui_query,WFF,RDC,same_bank_same_bg,BL48,24,1,3750.0,00101,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,20,12,6,12,22,,
ui_query,WFF,RDC,same_bank_same_bg,BL48,24,1,4267.0,00110,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,23,12,7,13,26,,
ui_query,WFF,RDC,same_bank_same_bg,BL48,24,1,4800.0,00111,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,26,14,8,15,26,,
ui_query,WFF,RDC,same_bank_same_bg,BL48,24,1,5500.0,01000,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,30,16,9,17,30,,
ui_query,WFF,RDC,same_bank_same_bg,BL48,24,1,6400.0,01001,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,34,18,10,20,32,,
ui_query,WFF,RDC,same_bank_same_bg,BL48,24,1,7500.0,01010,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,40,20,12,23,48,,
ui_query,WFF,RDC,same_bank_same_bg,BL48,24,1,8533.0,01011,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,46,22,14,26,52,,
ui_query,WFF,RDC,same_bank_same_bg,BL48,24,1,9600.0,01100,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,52,24,15,29,56,,
ui_query,WFF,RDC,same_bank_same_bg,BL48,24,1,10667.0,01101,0,0,0,0,0,not_allowed_with_new_sync,,,T264_WFF_TO_RDC,0,56,26,17,33,60,,
ui_query,RFF,WFF,different_bank_different_bg,BL24,24,0,1067.0,00000,0,0,0,0,0,requires_new_ws1_after_sync_off,10,16,T264_RFF_TO_WFF,0,7,4,6,6,10,16,
ui_query,RFF,WFF,different_bank_different_bg,BL24,24,0,1600.0,00001,0,0,0,0,0,requires_new_ws1_after_sync_off,10,18,T264_RFF_TO_WFF,0,9,6,6,6,10,18,
ui_query,RFF,WFF,different_bank_different_bg,BL24,24,0,2133.0,00010,0,0,0,0,0,requires_new_ws1_after_sync_off,12,20,T264_RFF_TO_WFF,0,12,8,6,7,12,20,
ui_query,RFF,WFF,different_bank_different_bg,BL24,24,0,2750.0,00011,0,0,0,0,0,allowed_without_new_sync,16,24,T264_RFF_TO_WFF,0,15,8,6,9,16,24,
ui_query,RFF,WFF,different_bank_different_bg,BL24,24,0,3200.0,00100,0,0,0,0,0,allowed_without_new_sync,16,26,T264_RFF_TO_WFF,0,17,10,6,10,16,26,
ui_query,RFF,WFF,different_bank_different_bg,BL24,24,0,3750.0,00101,0,0,0,0,0,allowed_without_new_sync,16,28,T264_RFF_TO_WFF,0,20,12,6,12,16,28,
ui_query,RFF,WFF,different_bank_different_bg,BL24,24,0,4267.0,00110,0,0,0,0,0,allowed_without_new_sync,20,32,T264_RFF_TO_WFF,0,23,12,7,13,20,32,
ui_query,RFF,WFF,different_bank_different_bg,BL24,24,0,4800.0,00111,0,0,0,0,0,allowed_without_new_sync,20,34,T264_RFF_TO_WFF,0,26,14,8,15,20,34,
ui_query,RFF,WFF,different_bank_different_bg,BL24,24,0,5500.0,01000,0,0,0,0,0,allowed_without_new_sync,24,38,T264_RFF_TO_WFF,0,30,16,9,17,24,38,
ui_query,RFF,WFF,different_bank_different_bg,BL24,24,0,6400.0,01001,0,0,0,0,0,too_early_without_new_sync,26,42,T264_RFF_TO_WFF,0,34,18,10,20,26,42,
ui_query,RFF,WFF,different_bank_different_bg,BL24,24,0,7500.0,01010,0,0,0,0,0,too_early_without_new_sync,30,48,T264_RFF_TO_WFF,0,40,20,12,23,30,48,
ui_query,RFF,WFF,different_bank_different_bg,BL24,24,0,8533.0,01011,0,0,0,0,0,too_early_without_new_sync,34,54,T264_RFF_TO_WFF,0,46,22,14,26,34,54,
ui_query,RFF,WFF,different_bank_different_bg,BL24,24,0,9600.0,01100,0,0,0,0,0,too_early_without_new_sync,38,60,T264_RFF_TO_WFF,0,52,24,15,29,38,60,
ui_query,RFF,WFF,different_bank_different_bg,BL24,24,0,10667.0,01101,0,0,0,0,0,too_early_without_new_sync,42,64,T264_RFF_TO_WFF,0,56,26,17,33,42,64,
ui_query,RFF,WFF,different_bank_different_bg,BL24,24,1,1067.0,00000,0,0,0,0,0,allowed_with_new_sync,16,,T264_RFF_TO_WFF,0,7,4,6,6,10,,
ui_query,RFF,WFF,different_bank_different_bg,BL24,24,1,1600.0,00001,0,0,0,0,0,allowed_with_new_sync,18,,T264_RFF_TO_WFF,0,9,6,6,6,10,,
ui_query,RFF,WFF,different_bank_different_bg,BL24,24,1,2133.0,00010,0,0,0,0,0,allowed_with_new_sync,22,,T264_RFF_TO_WFF,0,12,8,6,7,12,,
ui_query,RFF,WFF,different_bank_different_bg,BL24,24,1,2750.0,00011,0,0,0,0,0,allowed_with_new_sync,24,,T264_RFF_TO_WFF,0,15,8,6,9,16,,
ui_query,RFF,WFF,different_bank_different_bg,BL24,24,1,3200.0,00100,0,0,0,0,0,too_early_with_new_sync,26,,T264_RFF_TO_WFF,0,17,10,6,10,16,,
ui_query,RFF,WFF,different_bank_different_bg,BL24,24,1,3750.0,00101,0,0,0,0,0,too_early_with_new_sync,30,,T264_RFF_TO_WFF,0,20,12,6,12,16,,
ui_query,RFF,WFF,different_bank_different_bg,BL24,24,1,4267.0,00110,0,0,0,0,0,too_early_with_new_sync,32,,T264_RFF_TO_WFF,0,23,12,7,13,20,,
ui_query,RFF,WFF,different_bank_different_bg,BL24,24,1,4800.0,00111,0,0,0,0,0,too_early_with_new_sync,36,,T264_RFF_TO_WFF,0,26,14,8,15,20,,
ui_query,RFF,WFF,different_bank_different_bg,BL24,24,1,5500.0,01000,0,0,0,0,0,too_early_with_new_sync,40,,T264_RFF_TO_WFF,0,30,16,9,17,24,,
ui_query,RFF,WFF,different_bank_different_bg,BL24,24,1,6400.0,01001,0,0,0,0,0,too_early_with_new_sync,44,,T264_RFF_TO_WFF,0,34,18,10,20,26,,
ui_query,RFF,WFF,different_bank_different_bg,BL24,24,1,7500.0,01010,0,0,0,0,0,too_early_with_new_sync,50,,T264_RFF_TO_WFF,0,40,20,12,23,30,,
